accepted_replan_count,collision_count,completion_step,completion_time_truncated,episode_index,event_counts,executor_arrival_step,executor_invalid_count,formal_training_run,found_step,max_steps,maximum_switch_distance,mean_replan_interval,mean_switch_distance,method,obstacle_event_count,obstacle_route_impacted_count,optimizer_invocation_count,partial_reallocation_attempt_count,partial_reallocation_success_count,partial_reallocation_success_rate,path_tracking_error,post_found_executor_delay_truncated,reject_reason_counts,rejected_replan_count,replan_count,runtime_seconds,same_agent_switch_within_10_steps,scenario_id,scenario_seed,status,steps_completed,success,target_found_time_truncated,target_route_source_counts,total_switch_distance,waypoint_stale_count,waypoint_switch_count
15,0,,400,2,"{""BELIEF_SHIFT"": 17, ""EXECUTOR_INVALID"": 379, ""EXECUTOR_TARGET_RECEIVED"": 1, ""OBSTACLE_DISCOVERED"": 8, ""PERIODIC_REFRESH"": 4, ""TARGET_FOUND"": 1, ""WAYPOINT_STALE"": 394}",,379,False,134,400,23.40939982143925,26.666666666666668,7.148008129821834,Event-BSER-phase1b1,8,6,44,33,5,0.15151515151515152,1.9115069796317037,266,"{""ATOMIC_REJECT_MISSING_SEARCH_ROUTE"": 27, ""NO_REPLAN_EVENT"": 209, ""REJECT_EVENT_COOLDOWN"": 101, ""REJECT_INSUFFICIENT_RELATIVE_GAIN"": 3, ""REJECT_NO_ASSIGNMENT_CHANGE"": 42}",382,15,995.6793987000001,0,unknown_validation_m20_0003,2731,OK,400,False,134,"{""NO_VALID_ROUTE"": 44, ""standby:y02"": 124, ""standby:y03"": 99}",178.70020324554585,394,25
4,0,,400,3,"{""BELIEF_SHIFT"": 7, ""EXECUTOR_INVALID"": 380, ""OBSTACLE_DISCOVERED"": 11, ""PERIODIC_REFRESH"": 4, ""WAYPOINT_STALE"": 380}",,380,False,,400,23.40939982143925,95.0,12.430765343286678,Event-BSER-phase1b1,11,3,91,83,2,0.024096385542168676,4.772357473966072,400,"{""ATOMIC_REJECT_MISSING_SEARCH_ROUTE"": 80, ""OBSTACLE_OFF_ROUTE"": 4, ""REJECT_EVENT_COOLDOWN"": 300, ""REJECT_INSUFFICIENT_RELATIVE_GAIN"": 6, ""REJECT_NO_ASSIGNMENT_CHANGE"": 1}",391,4,1323.4448232000013,0,unknown_validation_m20_0003,2731,OK,400,False,400,{},99.44612274629343,380,8
6,0,,400,0,"{""BELIEF_SHIFT"": 3, ""EXECUTOR_INVALID"": 380, ""OBSTACLE_DISCOVERED"": 8, ""PERIODIC_REFRESH"": 4, ""WAYPOINT_STALE"": 381}",,380,False,,400,14.45683229480096,66.66666666666667,7.484301644170821,Event-BSER-phase1b1,8,5,91,85,3,0.03529411764705882,2.7452661846631967,400,"{""ATOMIC_REJECT_MISSING_SEARCH_ROUTE"": 81, ""OBSTACLE_OFF_ROUTE"": 2, ""REJECT_EVENT_COOLDOWN"": 300, ""REJECT_INSUFFICIENT_RELATIVE_GAIN"": 3, ""REJECT_NO_ASSIGNMENT_CHANGE"": 1}",387,6,1375.0694536999981,0,unknown_validation_m20_0004,2732,OK,400,False,400,{},89.81161973004986,381,12
8,0,,400,1,"{""BELIEF_SHIFT"": 3, ""EXECUTOR_INVALID"": 380, ""OBSTACLE_DISCOVERED"": 8, ""PERIODIC_REFRESH"": 4, ""WAYPOINT_STALE"": 380}",,380,False,,400,14.45683229480096,47.5,7.137673594634379,Event-BSER-phase1b1,8,6,92,86,5,0.05813953488372093,2.4035195567444303,400,"{""ATOMIC_REJECT_MISSING_SEARCH_ROUTE"": 80, ""OBSTACLE_OFF_ROUTE"": 1, ""REJECT_EVENT_COOLDOWN"": 300, ""REJECT_INSUFFICIENT_RELATIVE_GAIN"": 3, ""REJECT_NO_ASSIGNMENT_CHANGE"": 1}",385,8,974.3486327999999,0,unknown_validation_m20_0004,2732,OK,400,False,400,{},128.4781247034188,380,18
8,0,,400,2,"{""BELIEF_SHIFT"": 2, ""EXECUTOR_INVALID"": 380, ""OBSTACLE_DISCOVERED"": 11, ""PERIODIC_REFRESH"": 4, ""WAYPOINT_STALE"": 380}",,380,False,,400,15.620499351813308,40.0,9.106018637538664,Event-BSER-phase1b1,11,6,92,86,5,0.05813953488372093,2.5994834398462383,400,"{""ATOMIC_REJECT_MISSING_SEARCH_ROUTE"": 80, ""OBSTACLE_OFF_ROUTE"": 4, ""REJECT_EVENT_COOLDOWN"": 300, ""REJECT_INSUFFICIENT_RELATIVE_GAIN"": 3, ""REJECT_NO_ASSIGNMENT_CHANGE"": 1}",388,8,1345.250347199999,0,unknown_validation_m20_0004,2732,OK,400,False,400,{},118.37824228800262,380,13
8,0,376,376,3,"{""BELIEF_SHIFT"": 7, ""EXECUTOR_INVALID"": 357, ""EXECUTOR_TARGET_RECEIVED"": 1, ""OBSTACLE_DISCOVERED"": 7, ""PERIODIC_REFRESH"": 3, ""TARGET_FOUND"": 1, ""WAYPOINT_STALE"": 362}",,357,False,294,400,14.45683229480096,42.625,8.71797691816667,Event-BSER-phase1b1,7,3,70,62,2,0.03225806451612903,2.345911829511867,106,"{""ATOMIC_REJECT_MISSING_SEARCH_ROUTE"": 59, ""OBSTACLE_OFF_ROUTE"": 3, ""REJECT_EVENT_COOLDOWN"": 220, ""REJECT_INSUFFICIENT_RELATIVE_GAIN"": 5, ""REJECT_NO_ASSIGNMENT_CHANGE"": 76}",363,8,1160.6933758999985,0,unknown_validation_m20_0004,2732,OK,376,True,294,"{""NO_VALID_ROUTE"": 79, ""standby:y02"": 4}",95.89774609983337,362,11
20,0,,400,0,"{""BELIEF_SHIFT"": 21, ""EXECUTOR_INVALID"": 393, ""EXECUTOR_TARGET_RECEIVED"": 1, ""OBSTACLE_DISCOVERED"": 5, ""PERIODIC_REFRESH"": 4, ""TARGET_FOUND"": 1, ""WAYPOINT_STALE"": 400}",,393,False,1,400,21.656407827707714,20.0,20.96248802796144,Event-BSER-phase1b1,5,2,7,1,1,1.0,1.925600699470324,399,"{""REJECT_INSUFFICIENT_RELATIVE_GAIN"": 5, ""REJECT_NO_ASSIGNMENT_CHANGE"": 375}",380,20,1043.0596358000003,0,unknown_validation_m20_0005,2733,OK,400,False,1,"{""NO_VALID_ROUTE"": 394, ""standby:y02"": 5, ""standby:y03"": 1}",62.887464083884325,400,3
20,0,,400,1,"{""BELIEF_SHIFT"": 21, ""EXECUTOR_INVALID"": 393, ""EXECUTOR_TARGET_RECEIVED"": 1, ""OBSTACLE_DISCOVERED"": 5, ""PERIODIC_REFRESH"": 4, ""TARGET_FOUND"": 1, ""WAYPOINT_STALE"": 400}",,393,False,1,400,21.656407827707714,20.0,20.96248802796144,Event-BSER-phase1b1,5,2,7,1,1,1.0,1.925574660850992,399,"{""REJECT_INSUFFICIENT_RELATIVE_GAIN"": 5, ""REJECT_NO_ASSIGNMENT_CHANGE"": 375}",380,20,1010.0615414999993,0,unknown_validation_m20_0005,2733,OK,400,False,1,"{""NO_VALID_ROUTE"": 394, ""standby:y02"": 5, ""standby:y03"": 1}",62.887464083884325,400,3
20,0,,400,2,"{""BELIEF_SHIFT"": 21, ""EXECUTOR_INVALID"": 390, ""EXECUTOR_TARGET_RECEIVED"": 1, ""OBSTACLE_DISCOVERED"": 6, ""PERIODIC_REFRESH"": 4, ""TARGET_FOUND"": 1, ""WAYPOINT_STALE"": 400}",,390,False,1,400,21.656407827707714,20.0,20.96248802796144,Event-BSER-phase1b1,6,3,10,1,1,1.0,1.8713037851899912,399,"{""REJECT_INSUFFICIENT_RELATIVE_GAIN"": 8, ""REJECT_NO_ASSIGNMENT_CHANGE"": 372}",380,20,1115.6282907999994,0,unknown_validation_m20_0005,2733,OK,400,False,1,"{""NO_VALID_ROUTE"": 391, ""standby:y02"": 6, ""standby:y03"": 3}",62.887464083884325,400,3
21,0,,400,3,"{""BELIEF_SHIFT"": 21, ""EXECUTOR_INVALID"": 381, ""EXECUTOR_TARGET_RECEIVED"": 1, ""OBSTACLE_DISCOVERED"": 10, ""PERIODIC_REFRESH"": 4, ""TARGET_FOUND"": 1, ""WAYPOINT_STALE"": 400}",,381,False,1,400,21.840329667841555,19.047619047619047,9.441652949802117,Event-BSER-phase1b1,10,5,19,4,4,1.0,1.5546346876002175,399,"{""NO_REPLAN_EVENT"": 95, ""REJECT_INSUFFICIENT_RELATIVE_GAIN"": 11, ""REJECT_NO_ASSIGNMENT_CHANGE"": 273}",379,21,1251.4639932000027,0,unknown_validation_m20_0005,2733,OK,400,False,1,"{""NO_VALID_ROUTE"": 287, ""standby:y02"": 109, ""standby:y03"": 4}",151.06644719683388,400,16
10,0,,400,0,"{""BELIEF_SHIFT"": 7, ""EXECUTOR_INVALID"": 386, ""OBSTACLE_DISCOVERED"": 16, ""PERIODIC_REFRESH"": 4, ""WAYPOINT_STALE"": 380}",,386,False,,400,18.439088914585774,32.0,6.75985794619614,Event-BSER-phase1b2_corrected,16,15,30,30,10,0.3333333333333333,3.3160725750146547,400,"{""ATOMIC_REJECT_MISSING_LOCAL_CANDIDATES"": 20, ""OBSTACLE_OFF_ROUTE"": 1, ""REJECT_EVENT_COOLDOWN"": 366}",387,10,1232.4603994,0,unknown_validation_m20_0001,2729,OK,400,False,400,{},87.87815330054983,380,13
